38506-0001-Data
FIPS,YEAR,REG_VOTERS (use 2020 ONLY),"REG_VOTER_TURNOUT_PCT (Average 12, 16, 20 result for EACH county)",,,,,,,,,,,,,,
48255,2012,7828,0.53461933136,,,,,,,,,,,,,,
48255,2016,7603,0.56543469429,,,,,,,,,,,,,,
48255,2020,8359,0.640746474266,,,,,,,,,,,,,,
48257,2012,59818,0.579591453075,,,,,,,,,,,,,,
48257,2016,67665,0.653631865978,,,,,,,,,,,,,,
48257,2020,81901,0.687586247921,,,,,,,,,,,,,,
48259,2012,25748,0.690655589104,,,,,,,,,,,,,,
48259,2016,29218,0.704702556133,,,,,,,,,,,,,,
48259,2020,33836,0.788450181484,,,,,,,,,,,,,,
48261,2012,363,0.460055083036,,,,,,,,,,,,,,
48261,2016,318,0.641509413719,,,,,,,,,,,,,,
48261,2020,296,0.712837815285,,,,,,,,,,,,,,
48263,2012,624,0.649038434029,,,,,,,,,,,,,,
48263,2016,616,0.811688303947,,,,,,,,,,,,,,
48263,2020,592,0.785472989082,,,,,,,,,,,,,,
48265,2012,32836,0.666311383247,,,,,,,,,,,,,,
48265,2016,34640,0.678377568722,,,,,,,,,,,,,,
48265,2020,37726,0.746249258518,,,,,,,,,,,,,,
48267,2012,2947,0.642008841038,,,,,,,,,,,,,,
48267,2016,2862,0.739692509174,,,,,,,,,,,,,,
48267,2020,3113,0.744298100471,,,,,,,,,,,,,,
48269,2012,186,0.779569864273,,,,,,,,,,,,,,
48269,2016,202,0.80198019743,,,,,,,,,,,,,,
48269,2020,183,0.863388001919,,,,,,,,,,,,,,
48271,2012,2366,0.602282345295,,,,,,,,,,,,,,
48271,2016,0, ,,,,,,,,,,,,,,
48271,2020,2270,0.719383239746,,,,,,,,,,,,,,
48273,2012,17696,0.503334105015,,,,,,,,,,,,,,
48273,2016,18002,0.537662506104,,,,,,,,,,,,,,
48273,2020,18749,0.596138477325,,,,,,,,,,,,,,
48275,2012,2305,0.655097603798,,,,,,,,,,,,,,
48275,2016,0, ,,,,,,,,,,,,,,
48275,2020,2391,0.945629417896,,,,,,,,,,,,,,
48277,2012,8434,0.485060483217,,,,,,,,,,,,,,
48277,2016,29870,0.630164027214,,,,,,,,,,,,,,
48277,2020,32390,0.666409373283,,,,,,,,,,,,,,
48279,2012,12836,0.56123405695,,,,,,,,,,,,,,
48279,2016,7676,0.545205831528,,,,,,,,,,,,,,
48279,2020,8085,0.552752017975,,,,,,,,,,,,,,
48281,2012,4007,0.410781145096,,,,,,,,,,,,,,
48281,2016,13545,0.62111479044,,,,,,,,,,,,,,
48281,2020,15424,0.677580416203,,,,,,,,,,,,,,
48283,2012,28893,0.595196068287,,,,,,,,,,,,,,
48283,2016,4006,0.527958035469,,,,,,,,,,,,,,
48283,2020,4426,0.623136043549,,,,,,,,,,,,,,
48285,2012,13100,0.633129775524,,,,,,,,,,,,,,
48285,2016,13252,0.658994853497,,,,,,,,,,,,,,
48285,2020,13661,0.749286293983,,,,,,,,,,,,,,
48287,2012,9675,0.642997443676,,,,,,,,,,,,,,
48287,2016,10289,0.643114030361,,,,,,,,,,,,,,
48287,2020,11145,0.726334691048,,,,,,,,,,,,,,
48289,2012,10874,0.63867944479,,,,,,,,,,,,,,
48289,2016,11166,0.670428097248,,,,,,,,,,,,,,
48289,2020,11727,0.743753731251,,,,,,,,,,,,,,
48291,2012,43172,0.526869237423,,,,,,,,,,,,,,
48291,2016,43493,0,,,,,,,,,,,,,,
48291,2020,46155,0.600043356419,,,,,,,,,,,,,,
48293,2012,13493,0.560512840748,,,,,,,,,,,,,,
48293,2016,13666,0.5728084445,,,,,,,,,,,,,,
48293,2020,13963,0.651364326477,,,,,,,,,,,,,,
48295,2012,1926,0.606438219547,,,,,,,,,,,,,,
48295,2016,2048,0.6611328125,,,,,,,,,,,,,,
48295,2020,1977,0.692969143391,,,,,,,,,,,,,,
48297,2012,7161,0.574361145496,,,,,,,,,,,,,,
48297,2016,7263,0,,,,,,,,,,,,,,
48297,2020,7572,0.72319072485,,,,,,,,,,,,,,
48299,2012,14259,0.670313477516,,,,,,,,,,,,,,
48299,2016,14279,0.747041106224,,,,,,,,,,,,,,
48299,2020,16688,0.763422846794,,,,,,,,,,,,,,
48301,2012,123,0.520325183868,,,,,,,,,,,,,,
48301,2016,112,0.553571403027,,,,,,,,,,,,,,
48301,2020,111,0.603603601456,,,,,,,,,,,,,,
48303,2012,156484,0.5827049613,,,,,,,,,,,,,,
48303,2016,166400,0.605643033981,,,,,,,,,,,,,,
48303,2020,183320,0.664951980114,,,,,,,,,,,,,,
48305,2012,3869,0.506332397461,,,,,,,,,,,,,,
48305,2016,3849,0.53182643652,,,,,,,,,,,,,,
48305,2020,4028,0.574975192547,,,,,,,,,,,,,,
48307,2012,5199,0.575687646866,,,,,,,,,,,,,,
48307,2016,4892,0.642886340618,,,,,,,,,,,,,,
48307,2020,5361,0.646894216537,,,,,,,,,,,,,,
48309,2012,128451,0.580306887627,,,,,,,,,,,,,,
48309,2016,130365,0.620028376579,,,,,,,,,,,,,,
48309,2020,149461,0.661764621735,,,,,,,,,,,,,,
48311,2012,732,0.687158465385,,,,,,,,,,,,,,
48311,2016,697,0.713055968285,,,,,,,,,,,,,,
48311,2020,706,0.74504250288,,,,,,,,,,,,,,
48313,2012,6629,0.607633113861,,,,,,,,,,,,,,
48313,2016,7024,0.621440768242,,,,,,,,,,,,,,
48313,2020,7822,0.682434141636,,,,,,,,,,,,,,
48315,2012,7209,0.593979775906,,,,,,,,,,,,,,
48315,2016,6943,0.624081790447,,,,,,,,,,,,,,
48315,2020,7596,0.719852566719,,,,,,,,,,,,,,
48317,2012,3006,0.540252804756,,,,,,,,,,,,,,
48317,2016,3128,0.593030691147,,,,,,,,,,,,,,
48317,2020,3467,0.617825210094,,,,,,,,,,,,,,
48319,2012,2890,0.680968880653,,,,,,,,,,,,,,
48319,2016,2962,0.705266714096,,,,,,,,,,,,,,
48319,2020,3168,0.791035354137,,,,,,,,,,,,,,
48321,2012,21374,0.567652285099,,,,,,,,,,,,,,
48321,2016,21536,0.576476573944,,,,,,,,,,,,,,
48321,2020,22026,0.628166735172,,,,,,,,,,,,,,
48323,2012,27902,0.378575026989,,,,,,,,,,,,,,
48323,2016,30643,0.454002559185,,,,,,,,,,,,,,
48323,2020,33050,0.476006060839,,,,,,,,,,,,,,
48325,2012,27312,0.58761715889,,,,,,,,,,,,,,
48325,2016,0, ,,,,,,,,,,,,,,
48325,2020,33763,0.670230746269,,,,,,,,,,,,,,
48327,2012,1635,0.519266068935,,,,,,,,,,,,,,
48327,2016,1488,0.608198940754,,,,,,,,,,,,,,
48327,2020,1469,0.705241680145,,,,,,,,,,,,,,
48329,2012,73781,0.60445100069,,,,,,,,,,,,,,
48329,2016,80329,0.612294435501,,,,,,,,,,,,,,
48329,2020,90392,0.64845341444,,,,,,,,,,,,,,
48331,2012,14503,0.567468822002,,,,,,,,,,,,,,
48331,2016,13971,0.630448758602,,,,,,,,,,,,,,
48331,2020,15838,0.734436154366,,,,,,,,,,,,,,
48333,2012,3430,0.641690969467,,,,,,,,,,,,,,
48333,2016,3335,0.682458758354,,,,,,,,,,,,,,
48333,2020,3429,0.802857995033,,,,,,,,,,,,,,
48335,2012,4571,0.506672501564,,,,,,,,,,,,,,
48335,2016,4495,0.493882089853,,,,,,,,,,,,,,
48335,2020,4524,0.575375795364,,,,,,,,,,,,,,
48337,2012,12866,0.602440536022,,,,,,,,,,,,,,
48337,2016,0, ,,,,,,,,,,,,,,
48337,2020,14001,0.703092634678,,,,,,,,,,,,,,
48339,2012,265557,0.651886403561,,,,,,,,,,,,,,
48339,2016,313858,0.663701415062,,,,,,,,,,,,,,
48339,2020,370060,0.734167456627,,,,,,,,,,,,,,
48341,2012,9417,0.529361784458,,,,,,,,,,,,,,
48341,2016,9670,0.550879001617,,,,,,,,,,,,,,
48341,2020,9995,0.554777383804,,,,,,,,,,,,,,
48343,2012,8533,0.602250099182,,,,,,,,,,,,,,
48343,2016,8563,0,,,,,,,,,,,,,,
48343,2020,8583,0.650937914848,,,,,,,,,,,,,,
48345,2012,863,0.695249140263,,,,,,,,,,,,,,
48345,2016,0, ,,,,,,,,,,,,,,
48345,2020,859,0.761350393295,,,,,,,,,,,,,,
48347,2012,31127,0.663507580757,,,,,,,,,,,,,,
48347,2016,34769,0.663435816765,,,,,,,,,,,,,,
48347,2020,38786,0.699556529522,,,,,,,,,,,,,,
48349,2012,27330,0.56216609478,,,,,,,,,,,,,,
48349,2016,27738,0.597339391708,,,,,,,,,,,,,,
48349,2020,29959,0.643345892429,,,,,,,,,,,,,,
48351,2012,9038,0.649369359016,,,,,,,,,,,,,,
48351,2016,9440,0.593644082546,,,,,,,,,,,,,,
48351,2020,9400,0.645638287067,,,,,,,,,,,,,,
48353,2012,8479,0.53956836462,,,,,,,,,,,,,,
48353,2016,8747,0.554590165615,,,,,,,,,,,,,,
48353,2020,8871,0.608725070953,,,,,,,,,,,,,,
48355,2012,192008,0.500520825386,,,,,,,,,,,,,,
48355,2016,0, ,,,,,,,,,,,,,,
48355,2020,211652,0.597712278366,,,,,,,,,,,,,,
48357,2012,5122,0.584342062473,,,,,,,,,,,,,,
48357,2016,0, ,,,,,,,,,,,,,,
48357,2020,5192,0.609591662884,,,,,,,,,,,,,,
48359,2012,1377,0.631082057953,,,,,,,,,,,,,,
48359,2016,1413,0.678697824478,,,,,,,,,,,,,,
48359,2020,1425,0.710877180099,,,,,,,,,,,,,,
48361,2012,50344,0.60618942976,,,,,,,,,,,,,,
48361,2016,53064,0.609358489513,,,,,,,,,,,,,,
48361,2020,54442,0.66290730238,,,,,,,,,,,,,,
48363,2012,17247,0.541369497776,,,,,,,,,,,,,,
48363,2016,17444,0.592467308044,,,,,,,,,,,,,,
48363,2020,18946,0.665839731693,,,,,,,,,,,,,,
48365,2012,15867,0.644734382629,,,,,,,,,,,,,,
48365,2016,16372,0.639811873436,,,,,,,,,,,,,,
48365,2020,16808,0.683543562889,,,,,,,,,,,,,,
48367,2012,75933,0.628106355667,,,,,,,,,,,,,,
48367,2016,85277,0.683478534222,,,,,,,,,,,,,,
48367,2020,103999,0.722555041313,,,,,,,,,,,,,,
48369,2012,4480,0.570089280605,,,,,,,,,,,,,,
48369,2016,4461,0,,,,,,,,,,,,,,
48369,2020,4537,0.590478301048,,,,,,,,,,,,,,
48371,2012,8048,0.51565605402,,,,,,,,,,,,,,
48371,2016,8169,0.531154334545,,,,,,,,,,,,,,
48371,2020,8323,0.567103207111,,,,,,,,,,,,,,
48373,2012,37387,0.511782169342,,,,,,,,,,,,,,
48373,2016,38209,0.524117350578,,,,,,,,,,,,,,
48373,2020,40520,0.739782810211,,,,,,,,,,,,,,
48375,2012,52322,0.505523502827,,,,,,,,,,,,,,
48375,2016,54956,0.524947226048,,,,,,,,,,,,,,
48375,2020,57736,0.577404022217,,,,,,,,,,,,,,
48377,2012,5226,0.347684651613,,,,,,,,,,,,,,
48377,2016,4806,0.436745733023,,,,,,,,,,,,,,
48377,2020,4789,0.471288383007,,,,,,,,,,,,,,
48379,2012,6768,0.603871166706,,,,,,,,,,,,,,
48379,2016,7054,0.675361514091,,,,,,,,,,,,,,
48379,2020,8320,0.729687511921,,,,,,,,,,,,,,
48381,2012,78696,0.631493330002,,,,,,,,,,,,,,
48381,2016,81016,0.683309495449,,,,,,,,,,,,,,
48381,2020,93313,0.698648631573,,,,,,,,,,,,,,
48383,2012,1785,0.472268909216,,,,,,,,,,,,,,
48383,2016,1896,0.492088615894,,,,,,,,,,,,,,
48383,2020,1879,0.601915895939,,,,,,,,,,,,,,
48385,2012,2424,0.633250832558,,,,,,,,,,,,,,
48385,2016,2522,0.675654232502,,,,,,,,,,,,,,
48385,2020,2702,0.741672813892,,,,,,,,,,,,,,
48387,2012,7786,0.651682496071,,,,,,,,,,,,,,
48387,2016,8247,0.633806228638,,,,,,,,,,,,,,
48387,2020,8489,0.684061706066,,,,,,,,,,,,,,
48389,2012,6388,0.450375705957,,,,,,,,,,,,,,
48389,2016,7098,0.463651746511,,,,,,,,,,,,,,
48389,2020,7558,0.499603062868,,,,,,,,,,,,,,
48391,2012,5163,0.518496990204,,,,,,,,,,,,,,
48391,2016,5090,0.595284879208,,,,,,,,,,,,,,
48391,2020,5007,0.681845426559,,,,,,,,,,,,,,
48393,2012,691,0.735166430473,,,,,,,,,,,,,,
48393,2016,706,0.80736541748,,,,,,,,,,,,,,
48393,2020,680,0.886764705181,,,,,,,,,,,,,,
48395,2012,11544,0.631237030029,,,,,,,,,,,,,,
48395,2016,10463,0.679824113846,,,,,,,,,,,,,,
48395,2020,11844,0.687014520168,,,,,,,,,,,,,,
48397,2012,48683,0.732863605022,,,,,,,,,,,,,,
48397,2016,0,-1,,,,,,,,,,,,,,
48397,2020,71102,0.760864675045,,,,,,,,,,,,,,
48399,2012,6696,0.547789752483,,,,,,,,,,,,,,
48399,2016,6680,0.598952114582,,,,,,,,,,,,,,
48399,2020,7025,0.600854098797,,,,,,,,,,,,,,
48401,2012,30865,0.600874781609,,,,,,,,,,,,,,
48401,2016,31339,0.614633500576,,,,,,,,,,,,,,
48401,2020,32388,0.662992477417,,,,,,,,,,,,,,
48403,2012,7544,0.606839895248,,,,,,,,,,,,,,
48403,2016,7710,0.606874167919,,,,,,,,,,,,,,
48403,2020,8050,0.877888202667,,,,,,,,,,,,,,
48405,2012,6152,0.59980493784,,,,,,,,,,,,,,
48405,2016,5912,0.610791623592,,,,,,,,,,,,,,
48405,2020,6108,0.661918818951,,,,,,,,,,,,,,
48407,2012,16328,0.588926970959,,,,,,,,,,,,,,
48407,2016,17535,0.600855410099,,,,,,,,,,,,,,
48407,2020,18969,0.669144392014,,,,,,,,,,,,,,
48409,2012,42802,0.469090223312,,,,,,,,,,,,,,
48409,2016,39169,0.610533833504,,,,,,,,,,,,,,
48409,2020,43248,0.598940968513,,,,,,,,,,,,,,
48411,2012,3798,0.594786703587,,,,,,,,,,,,,,
48411,2016,0, ,,,,,,,,,,,,,,
48411,2020,3776,0.701006352901,,,,,,,,,,,,,,
48413,2012,1760,0.577840924263,,,,,,,,,,,,,,
48413,2016,1824,0.586622834206,,,,,,,,,,,,,,
48413,2020,1709,0.682270348072,,,,,,,,,,,,,,
48415,2012,9394,0.535128831863,,,,,,,,,,,,,,
48415,2016,9486,0.56578117609,,,,,,,,,,,,,,
48415,2020,9489,0.619243323803,,,,,,,,,,,,,,
48417,2012,2348,0.580494046211,,,,,,,,,,,,,,
48417,2016,0,-1,,,,,,,,,,,,,,
48417,2020,2320,0.617241382599,,,,,,,,,,,,,,
48419,2012,14392,0.645080626011,,,,,,,,,,,,,,
48419,2016,14513,0.624267876148,,,,,,,,,,,,,,
48419,2020,15570,0.651380836964,,,,,,,,,,,,,,
48421,2012,1508,0.688328921795,,,,,,,,,,,,,,
48421,2016,1518,0.621212124825,,,,,,,,,,,,,,
48421,2020,1520,0.658552646637,,,,,,,,,,,,,,
48423,2012,124908,0.637277007103,,,,,,,,,,,,,,
48423,2016,135567,0.628692805767,,,,,,,,,,,,,,
48423,2020,146149,0.637931168079,,,,,,,,,,,,,,
48425,2012,5661,0.624977946281,,,,,,,,,,,,,,
48425,2016,5902,0.669772982597,,,,,,,,,,,,,,
48425,2020,6712,0.739421904087,,,,,,,,,,,,,,
48427,2012,30589,0.3884729743,,,,,,,,,,,,,,
48427,2016,31134,0.378942638636,,,,,,,,,,,,,,
48427,2020,34050,0.49148312211,,,,,,,,,,,,,,
48429,2012,5530,0.616998195648,,,,,,,,,,,,,,
48429,2016,5409,0.646330177784,,,,,,,,,,,,,,
48429,2020,5672,0.674188971519,,,,,,,,,,,,,,
48431,2012,850,0.581176459789,,,,,,,,,,,,,,
48431,2016,935,0.649197876453,,,,,,,,,,,,,,
48431,2020,939,0.681576132774,,,,,,,,,,,,,,
48433,2012,1056,0.63920456171,,,,,,,,,,,,,,
48433,2016,998,0.714428842068,,,,,,,,,,,,,,
48433,2020,953,0.77859389782,,,,,,,,,,,,,,
48435,2012,2553,0.583235383034,,,,,,,,,,,,,,
48435,2016,0, ,,,,,,,,,,,,,,
48435,2020,2449,0.640669643879,,,,,,,,,,,,,,
48437,2012,4183,0.542672693729,,,,,,,,,,,,,,
48437,2016,4060,0.548768460751,,,,,,,,,,,,,,
48437,2020,3941,0.68586653471,,,,,,,,,,,,,,
48439,2012,976145,0.625818908215,,,,,,,,,,,,,,
48439,2016,1086337,0.628941118717,,,,,,,,,,,,,,
48439,2020,1212524,0.69889831543,,,,,,,,,,,,,,
48441,2012,75810,0.57067668438,,,,,,,,,,,,,,
48441,2016,78656,0.598530292511,,,,,,,,,,,,,,
48441,2020,83696,0.657331287861,,,,,,,,,,,,,,
48443,2012,892,0.622197329998,,,,,,,,,,,,,,
48443,2016,701,0.637660503387,,,,,,,,,,,,,,
48443,2020,673,0.692421972752,,,,,,,,,,,,,,
48445,2012,7260,0.510881543159,,,,,,,,,,,,,,
48445,2016,6993,0.490776479244,,,,,,,,,,,,,,
48445,2020,6589,0.557747781277,,,,,,,,,,,,,,
48447,2012,1284,0.633177578449,,,,,,,,,,,,,,
48447,2016,1178,0.697792887688,,,,,,,,,,,,,,
48447,2020,1216,0.732730269432,,,,,,,,,,,,,,
48449,2012,15799,0.56041520834,,,,,,,,,,,,,,
48449,2016,0, ,,,,,,,,,,,,,,
48449,2020,17666,0.601381182671,,,,,,,,,,,,,,
48451,2012,62168,0.59065759182,,,,,,,,,,,,,,
48451,2016,64614,0.612282156944,,,,,,,,,,,,,,
48451,2020,70086,0.645021855831,,,,,,,,,,,,,,
48453,2012,637885,0.60678178072,,,,,,,,,,,,,,
48453,2016,732044,0.651355683804,,,,,,,,,,,,,,
48453,2020,854577,0.721709132195,,,,,,,,,,,,,,
48455,2012,11730,0.531543076038,,,,,,,,,,,,,,
48455,2016,11445,0.521188318729,,,,,,,,,,,,,,
48455,2020,11541,0.616757631302,,,,,,,,,,,,,,
48457,2012,13077,0.58530241251,,,,,,,,,,,,,,
48457,2016,13490,0.600222408772,,,,,,,,,,,,,,
48457,2020,14556,0.671750485897,,,,,,,,,,,,,,
48459,2012,26806,0.564724326134,,,,,,,,,,,,,,
48459,2016,27915,0.623070061207,,,,,,,,,,,,,,
48459,2020,28619,0.662846386433,,,,,,,,,,,,,,
48461,2012,2219,0.58584946394,,,,,,,,,,,,,,
48461,2016,2314,0.598530709743,,,,,,,,,,,,,,
48461,2020,2207,0.616221129894,,,,,,,,,,,,,,
48463,2012,16186,0.521129369736,,,,,,,,,,,,,,
48463,2016,16762,0.543252587318,,,,,,,,,,,,,,
48463,2020,17420,0.600287020206,,,,,,,,,,,,,,
48465,2012,27522,0.438957929611,,,,,,,,,,,,,,
48465,2016,27690,0.512495458126,,,,,,,,,,,,,,
48465,2020,28927,0.533100545406,,,,,,,,,,,,,,
48467,2012,33406,0.571753561497,,,,,,,,,,,,,,
48467,2016,36123,0.660797834396,,,,,,,,,,,,,,
48467,2020,38965,0.679763913155,,,,,,,,,,,,,,
48469,2012,51450,0.560796916485,,,,,,,,,,,,,,
48469,2016,54546,0.577054202557,,,,,,,,,,,,,,
48469,2020,56612,0.604836404324,,,,,,,,,,,,,,
48471,2012,30735,0.607938826084,,,,,,,,,,,,,,
48471,2016,32474,0.617478609085,,,,,,,,,,,,,,
48471,2020,35038,0.677179038525,,,,,,,,,,,,,,
48473,2012,29737,0.534754693508,,,,,,,,,,,,,,
48473,2016,31491,0.325331032276,,,,,,,,,,,,,,
48473,2020,35116,0.635465323925,,,,,,,,,,,,,,
48475,2012,6153,0.527384996414,,,,,,,,,,,,,,
48475,2016,6476,0.538449645042,,,,,,,,,,,,,,
48475,2020,6880,0.600145339966,,,,,,,,,,,,,,
48477,2012,22496,0.639980435371,,,,,,,,,,,,,,
48477,2016,22951,0.661060512066,,,,,,,,,,,,,,
48477,2020,23947,0.732576131821,,,,,,,,,,,,,,
48479,2012,111009,0.442396551371,,,,,,,,,,,,,,
48479,2016,123291,0.472573012114,,,,,,,,,,,,,,
48479,2020,137840,0.493782639503,,,,,,,,,,,,,,
48481,2012,24677,0.570855438709,,,,,,,,,,,,,,
48481,2016,25176,0.590681612492,,,,,,,,,,,,,,
48481,2020,25697,0.655446171761,,,,,,,,,,,,,,
48483,2012,3514,0.605577707291,,,,,,,,,,,,,,
48483,2016,0, ,,,,,,,,,,,,,,
48483,2020,3514,0.667899847031,,,,,,,,,,,,,,
48485,2012,78454,0.522828638554,,,,,,,,,,,,,,
48485,2016,75088,0.51551514864,,,,,,,,,,,,,,
48485,2020,83575,0.542147755623,,,,,,,,,,,,,,
48487,2012,8000,0.497500002384,,,,,,,,,,,,,,
48487,2016,0,-1,,,,,,,,,,,,,,
48487,2020,8196,0.558809161186,,,,,,,,,,,,,,
48489,2012,11320,0.447349816561,,,,,,,,,,,,,,
48489,2016,12226,0.416734814644,,,,,,,,,,,,,,
48489,2020,12804,0.442049354315,,,,,,,,,,,,,,
48491,2012,254879,0.640582382679,,,,,,,,,,,,,,
48491,2016,306811,0.673326551914,,,,,,,,,,,,,,
48491,2020,376672,0.769319176674,,,,,,,,,,,,,,
48493,2012,27873,0.617264032364,,,,,,,,,,,,,,
48493,2016,31269,0.643224895,,,,,,,,,,,,,,
48493,2020,35036,0.720059394836,,,,,,,,,,,,,,
48495,2012,3585,0.481171548367,,,,,,,,,,,,,,
48495,2016,3817,0.26879748702,,,,,,,,,,,,,,
48495,2020,4013,0.86668330431,,,,,,,,,,,,,,
48497,2012,35915,0.577613830566,,,,,,,,,,,,,,
48497,2016,39111,0.643834233284,,,,,,,,,,,,,,
48497,2020,45643,0.712661325932,,,,,,,,,,,,,,
48499,2012,27419,0.641197681427,,,,,,,,,,,,,,
48499,2016,29127,0.653448700905,,,,,,,,,,,,,,
48499,2020,32382,0.708140313625,,,,,,,,,,,,,,
48501,2012,3919,0.542995691299,,,,,,,,,,,,,,
48501,2016,4162,0.388274878263,,,,,,,,,,,,,,
48501,2020,4407,0.599273860455,,,,,,,,,,,,,,
48503,2012,11537,0.634133636951,,,,,,,,,,,,,,
48503,2016,11740,0.672913134098,,,,,,,,,,,,,,
48503,2020,11769,0.711190402508,,,,,,,,,,,,,,
48505,2012,7442,0.476081699133,,,,,,,,,,,,,,
48505,2016,0, ,,,,,,,,,,,,,,
48505,2020,8257,0.504783809185,,,,,,,,,,,,,,
48507,2012,8576,0.42595615983,,,,,,,,,,,,,,
48507,2016,8619,0.432996869087,,,,,,,,,,,,,,
48507,2020,8066,0.503347396851,,,,,,,,,,,,,,
49001,2012,3627,0.688723444939,,,,,,,,,,,,,,
49001,2016,3528,0.711451232433,,,,,,,,,,,,,,
49001,2020,3896,0.817505121231,,,,,,,,,,,,,,
49003,2012,29860,0.576624274254,,,,,,,,,,,,,,
49003,2016,29913,0.675458848476,,,,,,,,,,,,,,
49003,2020,34507,0.810589134693,,,,,,,,,,,,,,
49005,2012,70424,0.591914713383,,,,,,,,,,,,,,
49005,2016,65296,0.660071074963,,,,,,,,,,,,,,
49005,2020,74541,0.847144544125,,,,,,,,,,,,,,
49007,2012,13904,0.809407353401,,,,,,,,,,,,,,
49007,2016,11363,0.686262428761,,,,,,,,,,,,,,
49007,2020,12972,0.725794017315,,,,,,,,,,,,,,
49009,2012,857,0.600933492184,,,,,,,,,,,,,,
49009,2016,822,0.300486624241,,,,,,,,,,,,,,
49009,2020,800,0.741249978542,,,,,,,,,,,,,,
49011,2012,180304,0.675486981869,,,,,,,,,,,,,,
49011,2016,181728,0.77694684267,,,,,,,,,,,,,,
49011,2020,207682,0.847815394402,,,,,,,,,,,,,,
49013,2012,8862,0.720379173756,,,,,,,,,,,,,,
49013,2016,9111,0.769838631153,,,,,,,,,,,,,,
49013,2020,10707,0.807976067066,,,,,,,,,,,,,,
49015,2012,7312,0.752871990204,,,,,,,,,,,,,,
49015,2016,7132,0.096466630697,,,,,,,,,,,,,,
49015,2020,7151,0.696825623512,,,,,,,,,,,,,,
49017,2012,3047,0.519855618477,,,,,,,,,,,,,,
49017,2016,3070,0.779804587364,,,,,,,,,,,,,,
49017,2020,3398,0.813125371933,,,,,,,,,,,,,,
49019,2012,6949,0.563534319401,,,,,,,,,,,,,,
49019,2016,6162,0.742940604687,,,,,,,,,,,,,,
49019,2020,6563,0.819137573242,,,,,,,,,,,,,,
49021,2012,24818,0.624063193798,,,,,,,,,,,,,,
49021,2016,26295,0.594942033291,,,,,,,,,,,,,,
49021,2020,34159,0.77074855566,,,,,,,,,,,,,,
49023,2012,5864,0.735504746437,,,,,,,,,,,,,,
49023,2016,5870,0.734752953053,,,,,,,,,,,,,,
49023,2020,7394,0.799161493778,,,,,,,,,,,,,,
49025,2012,4551,0.630850374699,,,,,,,,,,,,,,
49025,2016,4512,0.754211008549,,,,,,,,,,,,,,
49025,2020,4922,0.879520535469,,,,,,,,,,,,,,
49027,2012,6483,0.774178624153,,,,,,,,,,,,,,
49027,2016,6667,0.775461256504,,,,,,,,,,,,,,
49027,2020,7272,0.872387230396,,,,,,,,,,,,,,
49029,2012,5676,0.813424944878,,,,,,,,,,,,,,
49029,2016,6591,0.786223649979,,,,,,,,,,,,,,
49029,2020,8198,0.812881171703,,,,,,,,,,,,,,
49031,2012,971,0.821833133698,,,,,,,,,,,,,,
49031,2016,1020,0.728431344032,,,,,,,,,,,,,,
49031,2020,1082,0.81330871582,,,,,,,,,,,,,,
49033,2012,1310,0.783206105232,,,,,,,,,,,,,,
49033,2016,1345,0.840892195702,,,,,,,,,,,,,,
49033,2020,1537,0.914118409157,,,,,,,,,,,,,,
49035,2012,555643,0.693434476852,,,,,,,,,,,,,,
49035,2016,565060,0.751334369183,,,,,,,,,,,,,,
49035,2020,673217,0.830014705658,,,,,,,,,,,,,,
49037,2012,9554,0.54406529665,,,,,,,,,,,,,,
49037,2016,8503,0.653886854649,,,,,,,,,,,,,,
49037,2020,8757,0.839899480343,,,,,,,,,,,,,,
49039,2012,12496,0.62083864212,,,,,,,,,,,,,,
49039,2016,13018,0.769012153149,,,,,,,,,,,,,,
49039,2020,15679,0.833726644516,,,,,,,,,,,,,,
49041,2012,11859,0.687494754791,,,,,,,,,,,,,,
49041,2016,11423,0.748489916325,,,,,,,,,,,,,,
49041,2020,12980,0.826502323151,,,,,,,,,,,,,,
49043,2012,26193,0.672469735146,,,,,,,,,,,,,,
49043,2016,25505,0.81658500433,,,,,,,,,,,,,,
49043,2020,32399,0.828760147095,,,,,,,,,,,,,,
49045,2012,31583,0.565430760384,,,,,,,,,,,,,,
49045,2016,32012,0.649069070816,,,,,,,,,,,,,,
49045,2020,40267,0.806044638157,,,,,,,,,,,,,,
49047,2012,19092,0.611774563789,,,,,,,,,,,,,,
49047,2016,18602,0.696322977543,,,,,,,,,,,,,,
49047,2020,20424,0.775558173656,,,,,,,,,,,,,,
49049,2012,258361,0.696014463902,,,,,,,,,,,,,,
49049,2016,300218,0.63754338026,,,,,,,,,,,,,,
49049,2020,357064,0.828408896923,,,,,,,,,,,,,,
49051,2012,16111,0.881695747375,,,,,,,,,,,,,,
49051,2016,16589,0.770088613033,,,,,,,,,,,,,,
49051,2020,22495,0.795198917389,,,,,,,,,,,,,,
49053,2012,73593,0.698490321636,,,,,,,,,,,,,,
49053,2016,88565,0.632247507572,,,,,,,,,,,,,,
49053,2020,109874,0.847789287567,,,,,,,,,,,,,,
49055,2012,1817,0.747385799885,,,,,,,,,,,,,,
49055,2016,1676,0.859785199165,,,,,,,,,,,,,,
49055,2020,1903,0.865475535393,,,,,,,,,,,,,,
49057,2012,117251,0.649879336357,,,,,,,,,,,,,,
49057,2016,125473,0.672758281231,,,,,,,,,,,,,,
49057,2020,140137,0.820247352123,,,,,,,,,,,,,,
