state,county_name,countyfp,total_reg_count,active_reg_count,inactive_reg_count,active_percentage,inactive_percentage,active_reg_percentage,inactive_reg_percentage
TX,STEPHENS,429,5487,4890,597,0.8912,0.1088,0.8911973756150902,0.10880262438490979
TX,STERLING,431,819,803,16,0.9805,0.0195,0.9804639804639804,0.019536019536019536
TX,STONEWALL,433,942,926,16,0.983,0.017,0.9830148619957537,0.016985138004246284
TX,SUTTON,435,2254,2069,185,0.9179,0.0821,0.9179236912156167,0.082076309
TX,SWISHER,437,3718,3335,383,0.897,0.103,0.8969876277568585,0.10301237224314147
TX,TARRANT,439,1233120,1085106,148014,0.88,0.12,0.8799678863370961,0.12003211366290385
TX,TAYLOR,441,84068,72975,11093,0.868,0.132,0.8680472950468668,0.1319527049531332
TX,TERRELL,443,596,587,9,0.9849,0.0151,0.9848993288590604,0.015100671140939598
TX,TERRY,445,6086,5591,495,0.9187,0.0813,0.9186657903384817,0.08133421
TX,THROCKMORTON,447,1136,1045,91,0.9199,0.0801,0.9198943661971831,0.080105634
TX,TITUS,449,17305,15611,1694,0.9021,0.0979,0.9021092169893095,0.097890783
TX,TOM GREEN,451,68356,60266,8090,0.8816,0.1184,0.8816490139856048,0.11835098601439523
TX,TRAVIS,453,825487,697193,128294,0.8446,0.1554,0.8445838638282613,0.15541613617173863
TX,TRINITY,455,11562,10682,880,0.9239,0.0761,0.9238886005881335,0.076111399
TX,TYLER,457,14175,12916,1259,0.9112,0.0888,0.9111816578483245,0.088818342
TX,UPSHUR,459,28969,26778,2191,0.9244,0.0756,0.9243674272498188,0.075632573
TX,UPTON,461,2005,1865,140,0.9302,0.0698,0.9301745635910225,0.069825436
TX,UVALDE,463,16946,15378,1568,0.9075,0.0925,0.9074707895668594,0.09252921
TX,VAL VERDE,465,27274,24908,2366,0.9133,0.0867,0.9132507149666349,0.086749285
TX,VAN ZANDT,467,40376,36478,3898,0.9035,0.0965,0.9034574995046563,0.0965425
TX,VICTORIA,469,55483,50100,5383,0.903,0.097,0.9029792909539859,0.097020709
TX,WALKER,471,37354,32408,4946,0.8676,0.1324,0.8675911548963966,0.13240884510360337
TX,WALLER,473,42220,37130,5090,0.8794,0.1206,0.879441023,0.12055897678825202
TX,WARD,475,6554,5964,590,0.91,0.09,0.9099786389990845,0.090021361
TX,WASHINGTON,477,24878,22762,2116,0.9149,0.0851,0.9149449312645711,0.085055069
TX,WEBB,479,144425,128233,16192,0.8879,0.1121,0.8878864462523801,0.11211355374761987
TX,WHARTON,481,25463,23616,1847,0.9275,0.0725,0.9274633782350862,0.072536622
TX,WHEELER,483,3133,2910,223,0.9288,0.0712,0.9288222151292691,0.071177785
TX,WICHITA,485,72512,62715,9797,0.8649,0.1351,0.8648913283318623,0.1351086716681377
TX,WILBARGER,487,7558,6826,732,0.9031,0.0969,0.9031489812119609,0.096851019
TX,WILLACY,489,11211,10493,718,0.936,0.064,0.9359557577379359,0.064044242
TX,WILLIAMSON,491,418452,374046,44406,0.8939,0.1061,0.8938803016833472,0.1061196983166528
TX,WILSON,493,37884,35345,2539,0.933,0.067,0.9329796220040123,0.067020378
TX,WINKLER,495,3802,3478,324,0.9148,0.0852,0.9147816938453446,0.085218306
TX,WISE,497,53345,48229,5116,0.9041,0.0959,0.9040959790045927,0.095904021
TX,WOOD,499,34064,31033,3031,0.911,0.089,0.9110204321277595,0.088979568
TX,YOAKUM,501,4109,3762,347,0.9156,0.0844,0.9155512290094914,0.084448771
TX,YOUNG,503,11990,11174,816,0.9319,0.0681,0.9319432860717264,0.068056714
TX,ZAPATA,505,7935,7427,508,0.936,0.064,0.935979836,0.064020164
TX,ZAVALA,507,7477,6671,806,0.8922,0.1078,0.8922027551156881,0.10779724488431189
UT,BEAVER,1,3539,3253,286,0.9192,0.0808,0.9191862107940096,0.080813789
UT,BOX ELDER,3,32188,28622,3566,0.8892,0.1108,0.8892133714427737,0.11078662855722629
UT,CACHE,5,68579,60935,7644,0.8885,0.1115,0.8885373073389813,0.11146269266101867
UT,CARBON,7,12356,10717,1639,0.8674,0.1326,0.8673518938167691,0.1326481061832308
UT,DAGGETT,9,592,533,59,0.9003,0.0997,0.9003378378378378,0.099662162
UT,DAVIS,11,180352,160217,20135,0.8884,0.1116,0.8883572125621008,0.11164278743789922
UT,DUCHESNE,13,10386,9511,875,0.9158,0.0842,0.9157519738108992,0.084248026
UT,EMERY,15,5680,5175,505,0.9111,0.0889,0.9110915492957746,0.088908451
UT,GARFIELD,17,3022,2935,87,0.9712,0.0288,0.971211118,0.028788881535407016
UT,GRAND,19,5633,5115,518,0.908,0.092,0.9080418959701757,0.091958104
UT,IRON,21,31195,27362,3833,0.8771,0.1229,0.8771277448309024,0.12287225516909761
UT,JUAB,23,7340,6517,823,0.8879,0.1121,0.887874659,0.11212534059945505
UT,KANE,25,4926,4450,476,0.9034,0.0966,0.903369874,0.096630126
UT,MILLARD,27,7084,6378,706,0.9003,0.0997,0.9003387916431395,0.099661208
UT,MORGAN,29,7623,6897,726,0.9048,0.0952,0.9047619047619048,0.095238095
UT,PIUTE,31,1028,957,71,0.9309,0.0691,0.9309338521400778,0.069066148
UT,RICH,33,1462,1382,80,0.9453,0.0547,0.945280438,0.054719562
UT,SALT LAKE,35,571703,498975,72728,0.8728,0.1272,0.8727870939981074,0.12721290600189258
UT,SAN JUAN,37,7989,6545,1444,0.8193,0.1807,0.819251471,0.18074852922768808
UT,SANPETE,39,14415,13030,1385,0.9039,0.0961,0.9039195282691641,0.096080472
UT,SEVIER,41,11847,10571,1276,0.8923,0.1077,0.8922934076137419,0.10770659238625813
UT,SUMMIT,43,26773,24097,2676,0.9,0.1,0.900048556,0.099951444
UT,TOOELE,45,39268,33859,5409,0.8623,0.1377,0.8622542528267292,0.13774574717327084
UT,UINTAH,47,17909,15580,2329,0.87,0.13,0.8699536545870791,0.13004634541292087
UT,UTAH,49,338554,298524,40030,0.8818,0.1182,0.8817618459684422,0.11823815403155774
UT,WASATCH,51,21111,18632,2479,0.8826,0.1174,0.8825730661740325,0.1174269338259675
UT,WASHINGTON,53,105417,93282,12135,0.8849,0.1151,0.8848857394917329,0.11511426050826717
UT,WAYNE,55,1685,1621,64,0.962,0.038,0.9620178041543027,0.037982196
UT,WEBER,57,125001,108178,16823,0.8654,0.1346,0.8654170766633867,0.1345829233366133
VA,ACCOMACK COUNTY,1,24253,23516,737,0.9696,0.0304,0.9696120067620501,0.030387993237949943
VA,ALBEMARLE COUNTY,3,82690,79846,2844,0.9656,0.0344,0.9656064820413593,0.034393518
VA,ALEXANDRIA CITY,510,102217,95164,7053,0.931,0.069,0.9309997358560709,0.069000264
VA,ALLEGHANY COUNTY,5,10843,10514,329,0.9697,0.0303,0.9696578437701743,0.030342156229825695
VA,AMELIA COUNTY,7,10242,9994,248,0.9758,0.0242,0.9757859793009178,0.024214021
VA,AMHERST COUNTY,9,22903,22234,669,0.9708,0.0292,0.9707898528577042,0.029210147142295768
VA,APPOMATTOX COUNTY,11,12399,12026,373,0.9699,0.0301,0.9699169287845794,0.030083071215420597
VA,ARLINGTON COUNTY,13,159100,152405,6695,0.9579,0.0421,0.9579195474544312,0.042080452545568824
VA,AUGUSTA COUNTY,15,55804,54220,1584,0.9716,0.0284,0.9716149379972762,0.028385062
VA,BATH COUNTY,17,3259,3162,97,0.9702,0.0298,0.9702362687941086,0.029763731
VA,BEDFORD COUNTY,19,62860,61088,1772,0.9718,0.0282,0.9718103722558066,0.028189627744193445
VA,BLAND COUNTY,21,4380,4248,132,0.9699,0.0301,0.9698630136986301,0.030136986301369864
VA,BOTETOURT COUNTY,23,26430,25828,602,0.9772,0.0228,0.9772228528187665,0.022777147181233446
VA,BRISTOL CITY,520,11395,11029,366,0.9679,0.0321,0.967880649,0.032119351
VA,BRUNSWICK COUNTY,25,10802,10453,349,0.9677,0.0323,0.9676911683021663,0.032308832
VA,BUCHANAN COUNTY,27,13820,13536,284,0.9795,0.0205,0.9794500723589001,0.020549927641099856
VA,BUCKINGHAM COUNTY,29,10974,10593,381,0.9653,0.0347,0.9652815746309459,0.034718425369054125
VA,BUENA VISTA CITY,530,4288,3998,290,0.9324,0.0676,0.9323694029850746,0.067630597
VA,CAMPBELL COUNTY,31,40886,39546,1340,0.9672,0.0328,0.9672259453113535,0.032774055
VA,CAROLINE COUNTY,33,23735,22783,952,0.9599,0.0401,0.9598904571308194,0.040109543
VA,CARROLL COUNTY,35,21307,20843,464,0.9782,0.0218,0.9782231191627164,0.021776880837283522
VA,CHARLES CITY COUNTY,36,5692,5552,140,0.9754,0.0246,0.9754040758959944,0.024595924104005622
VA,CHARLOTTE COUNTY,37,8261,7969,292,0.9647,0.0353,0.9646531896864786,0.03534681
VA,CHARLOTTESVILLE CITY,540,32255,30926,1329,0.9588,0.0412,0.9587970857231437,0.041202914
VA,CHESAPEAKE CITY,550,172779,165648,7131,0.9587,0.0413,0.9587276231486466,0.041272376851353466
VA,CHESTERFIELD COUNTY,41,270069,260880,9189,0.966,0.034,0.9659753618519712,0.034024638148028835
VA,CLARKE COUNTY,43,12087,11706,381,0.9685,0.0315,0.9684785306527675,0.031521469347232565
VA,COLONIAL HEIGHTS CITY,570,12380,11793,587,0.9526,0.0474,0.9525848142164782,0.047415186
VA,COVINGTON CITY,580,3613,3460,153,0.9577,0.0423,0.9576529200110712,0.042347079988928865
VA,CRAIG COUNTY,45,3857,3750,107,0.9723,0.0277,0.9722582317863625,0.027741768
VA,CULPEPER COUNTY,47,37338,36203,1135,0.9696,0.0304,0.9696020140339601,0.030397986
VA,CUMBERLAND COUNTY,49,7528,7304,224,0.9702,0.0298,0.9702444208289054,0.029755579
VA,DANVILLE CITY,590,27206,25669,1537,0.9435,0.0565,0.9435051091670955,0.056494891
VA,DICKENSON COUNTY,51,9805,9443,362,0.9631,0.0369,0.9630800611932687,0.036919939
VA,DINWIDDIE COUNTY,53,21085,20450,635,0.9699,0.0301,0.9698838036518852,0.030116196348114774
VA,EMPORIA CITY,595,3770,3573,197,0.9477,0.0523,0.9477453580901857,0.052254641909814326
VA,ESSEX COUNTY,57,8171,7920,251,0.9693,0.0307,0.9692816056786195,0.030718394
VA,FAIRFAX CITY,600,17472,16832,640,0.9634,0.0366,0.9633699633699634,0.036630037
VA,FAIRFAX COUNTY,59,755697,724480,31217,0.9587,0.0413,0.9586911156190907,0.041308884
VA,FALLS CHURCH CITY,610,10672,9995,677,0.9366,0.0634,0.9365629685157422,0.063437031
VA,FAUQUIER COUNTY,61,54966,53524,1442,0.9738,0.0262,0.9737656005530692,0.026234399
VA,FLOYD COUNTY,63,11837,11580,257,0.9783,0.0217,0.978288418,0.021711582326603026
VA,FLUVANNA COUNTY,65,20913,20423,490,0.9766,0.0234,0.9765695978577918,0.023430402142208196
VA,FRANKLIN CITY,620,5822,5527,295,0.9493,0.0507,0.9493301271040879,0.050669873
VA,FRANKLIN COUNTY,67,39715,38666,1049,0.9736,0.0264,0.973586806,0.026413194007302028
VA,FREDERICK COUNTY,69,68330,65992,2338,0.9658,0.0342,0.9657836967656959,0.034216303234304114
VA,FREDERICKSBURG CITY,630,19236,18068,1168,0.9393,0.0607,0.9392805156997297,0.060719484
VA,GALAX CITY,640,3966,3788,178,0.9551,0.0449,0.9551185073121533,0.044881493
VA,GILES COUNTY,71,11986,11601,385,0.9679,0.0321,0.967879192,0.032120807608877026
VA,GLOUCESTER COUNTY,73,29883,29048,835,0.9721,0.0279,0.9720576916641569,0.027942308335843123
VA,GOOCHLAND COUNTY,75,23329,22689,640,0.9726,0.0274,0.972566334,0.027433666
VA,GRAYSON COUNTY,77,10617,10332,285,0.9732,0.0268,0.973156259,0.026843741169821984
VA,GREENE COUNTY,79,15335,14912,423,0.9724,0.0276,0.9724160417345941,0.027583958265405936
VA,GREENSVILLE COUNTY,81,6226,6043,183,0.9706,0.0294,0.9706071313845166,0.029392868615483455
VA,HALIFAX COUNTY,83,24606,23989,617,0.9749,0.0251,0.9749248150857515,0.025075184914248556
VA,HAMPTON CITY,650,94743,89534,5209,0.945,0.055,0.945019685,0.054980315
VA,HANOVER COUNTY,85,87321,85085,2236,0.9744,0.0256,0.9743933303558137,0.025606669644186394
VA,HARRISONBURG CITY,660,25387,24337,1050,0.9586,0.0414,0.9586402489463111,0.041359751053688894
VA,HENRICO COUNTY,87,238530,228839,9691,0.9594,0.0406,0.9593719867521905,0.040628013
VA,HENRY COUNTY,89,35853,34364,1489,0.9585,0.0415,0.9584693052185312,0.041530695
VA,HIGHLAND COUNTY,91,1834,1801,33,0.982,0.018,0.9820065430752454,0.017993456924754635
VA,HOPEWELL CITY,670,14930,14174,756,0.9494,0.0506,0.9493636972538513,0.050636303
VA,ISLE OF WIGHT COUNTY,93,31111,30183,928,0.9702,0.0298,0.9701713220404359,0.029828678
VA,JAMES CITY COUNTY,95,62209,60446,1763,0.9717,0.0283,0.971660049,0.028339950810975904
VA,KING AND QUEEN COUNTY,97,5398,5229,169,0.9687,0.0313,0.9686921081882178,0.031307892
VA,KING GEORGE COUNTY,99,19999,19401,598,0.9701,0.0299,0.9700985049252463,0.029901495074753738
VA,KING WILLIAM COUNTY,101,14470,14114,356,0.9754,0.0246,0.9753973738769869,0.024602626
VA,LANCASTER COUNTY,103,9162,8864,298,0.9675,0.0325,0.9674743505784763,0.032525649
VA,LEE COUNTY,105,15131,14620,511,0.9662,0.0338,0.9662282730817527,0.033771726918247306
VA,LEXINGTON CITY,678,4017,3589,428,0.8935,0.1065,0.8934528254916605,0.10654717450833956
VA,LOUDOUN COUNTY,107,287954,278172,9782,0.966,0.034,0.9660292963459441,0.033970703654055856
VA,LOUISA COUNTY,109,30774,29857,917,0.9702,0.0298,0.9702021186716059,0.029797881
VA,LUNENBURG COUNTY,111,7901,7670,231,0.9708,0.0292,0.9707631945323377,0.029236805
VA,LYNCHBURG CITY,680,54318,51426,2892,0.9468,0.0532,0.946757981,0.053242019
VA,MADISON COUNTY,113,10442,10197,245,0.9765,0.0235,0.976537062,0.023462938
VA,MANASSAS CITY,683,22795,21573,1222,0.9464,0.0536,0.9463917525773196,0.053608247
VA,MANASSAS PARK CITY,685,8953,8627,326,0.9636,0.0364,0.9635876242600245,0.036412375739975425
VA,MARTINSVILLE CITY,690,8705,8156,549,0.9369,0.0631,0.9369327972429639,0.063067203
VA,MATHEWS COUNTY,115,7279,7120,159,0.9782,0.0218,0.9781563401566149,0.021843659843385082
VA,MECKLENBURG COUNTY,117,22512,21477,1035,0.954,0.046,0.9540245202558635,0.04597548
VA,MIDDLESEX COUNTY,119,8564,8249,315,0.9632,0.0368,0.963218122,0.036781878
VA,MONTGOMERY COUNTY,121,61343,58471,2872,0.9532,0.0468,0.9531812920789658,0.046818708
VA,NELSON COUNTY,125,11568,11278,290,0.9749,0.0251,0.9749308437067773,0.025069156293222684
VA,NEW KENT COUNTY,127,20245,19771,474,0.9766,0.0234,0.9765868115584094,0.023413188441590516
VA,NEWPORT NEWS CITY,700,116946,108544,8402,0.9282,0.0718,0.9281548748995263,0.071845125
VA,NORFOLK CITY,710,133415,124684,8731,0.9346,0.0654,0.9345575834801184,0.065442417
VA,NORTHAMPTON COUNTY,131,9380,9207,173,0.9816,0.0184,0.9815565031982942,0.018443496801705758
VA,NORTHUMBERLAND COUNTY,133,10321,9966,355,0.9656,0.0344,0.9656041081290573,0.034395892
VA,NORTON CITY,720,2524,2439,85,0.9663,0.0337,0.966323296,0.033676703645007924
VA,NOTTOWAY COUNTY,135,9583,9095,488,0.9491,0.0509,0.9490764896170302,0.05092351
VA,ORANGE COUNTY,137,28773,27902,871,0.9697,0.0303,0.9697285649741076,0.030271435
VA,PAGE COUNTY,139,17135,16478,657,0.9617,0.0383,0.9616574263203969,0.038342574
VA,PATRICK COUNTY,141,12726,12430,296,0.9767,0.0233,0.9767405311959767,0.023259469
VA,PETERSBURG CITY,730,23258,21140,2118,0.9089,0.0911,0.9089345601513458,0.09106544
VA,PITTSYLVANIA COUNTY,143,44701,43497,1204,0.9731,0.0269,0.9730654795194739,0.026934520480526164
VA,POQUOSON CITY,735,9718,9397,321,0.967,0.033,0.9669685120395143,0.033031487960485696
VA,PORTSMOUTH CITY,740,65747,61770,3977,0.9395,0.0605,0.9395105480097952,0.060489451990204876
VA,POWHATAN COUNTY,145,24527,23952,575,0.9766,0.0234,0.976556448,0.023443552003914053
VA,PRINCE EDWARD COUNTY,147,13453,12851,602,0.9553,0.0447,0.9552516167397607,0.044748383260239354
VA,PRINCE GEORGE COUNTY,149,24051,23162,889,0.963,0.037,0.96303688,0.036963120036588915
VA,PRINCE WILLIAM COUNTY,153,307137,294246,12891,0.958,0.042,0.9580285019388742,0.041971498061125816
VA,PULASKI COUNTY,155,23503,22777,726,0.9691,0.0309,0.9691103263413181,0.030889674
VA,RADFORD CITY,750,9265,8509,756,0.9184,0.0816,0.9184025903939558,0.08159741
VA,RAPPAHANNOCK COUNTY,157,6072,5906,166,0.9727,0.0273,0.9726613965744401,0.027338603425559948
VA,RICHMOND CITY,760,154205,144111,10094,0.9345,0.0655,0.9345416815278363,0.065458318
VA,RICHMOND COUNTY,159,5579,5437,142,0.9745,0.0255,0.97454741,0.025452590069905003
VA,ROANOKE CITY,770,63578,59389,4189,0.9341,0.0659,0.9341124288275818,0.065887571
VA,ROANOKE COUNTY,161,71531,69299,2232,0.9688,0.0312,0.9687967454670003,0.031203255
VA,ROCKBRIDGE COUNTY,163,16384,15963,421,0.9743,0.0257,0.974304199,0.025695801
VA,ROCKINGHAM COUNTY,165,58453,56605,1848,0.9684,0.0316,0.9683848562092622,0.031615143790737855
VA,RUSSELL COUNTY,167,18783,18332,451,0.976,0.024,0.975988926,0.024011073843369004
VA,SALEM CITY,775,17407,16579,828,0.9524,0.0476,0.9524329292813236,0.047567071
VA,SCOTT COUNTY,169,15474,15092,382,0.9753,0.0247,0.975313429,0.024686571022360087
VA,SHENANDOAH COUNTY,171,32214,31232,982,0.9695,0.0305,0.9695163593468679,0.030483641
VA,SMYTH COUNTY,173,19965,19219,746,0.9626,0.0374,0.9626346105684949,0.037365389431505136
VA,SOUTHAMPTON COUNTY,175,12938,12538,400,0.9691,0.0309,0.9690833204513836,0.030916679548616478
VA,SPOTSYLVANIA COUNTY,177,105864,102178,3686,0.9652,0.0348,0.965181743,0.034818257386835944
VA,STAFFORD COUNTY,179,108958,105222,3736,0.9657,0.0343,0.965711559,0.034288441
VA,STAUNTON CITY,790,18118,17286,832,0.9541,0.0459,0.954078817,0.045921183
VA,SUFFOLK CITY,800,72329,68606,3723,0.9485,0.0515,0.9485268702733344,0.05147313
VA,SURRY COUNTY,181,5546,5401,145,0.9739,0.0261,0.9738550306527227,0.026144969
VA,SUSSEX COUNTY,183,6993,6721,272,0.9611,0.0389,0.9611039611039611,0.038896039
VA,TAZEWELL COUNTY,185,26803,25212,1591,0.9406,0.0594,0.9406409730254076,0.059359026974592395
VA,VIRGINIA BEACH CITY,810,314801,301281,13520,0.9571,0.0429,0.9570522329979892,0.042947767
VA,WARREN COUNTY,187,30271,29327,944,0.9688,0.0312,0.9688150374946318,0.031184962505368174
VA,WASHINGTON COUNTY,191,38895,37769,1126,0.9711,0.0289,0.9710502635300167,0.028949736
VA,WAYNESBORO CITY,820,15551,14806,745,0.9521,0.0479,0.9520931129830879,0.047906887
VA,WESTMORELAND COUNTY,193,14437,13992,445,0.9692,0.0308,0.9691764216942578,0.030823578
VA,WILLIAMSBURG CITY,830,10819,9615,1204,0.8887,0.1113,0.8887142989185692,0.11128570108143082
VA,WINCHESTER CITY,840,17270,16016,1254,0.9274,0.0726,0.9273885350318471,0.072611465
VA,WISE COUNTY,195,24250,23617,633,0.9739,0.0261,0.9738969072164948,0.026103092783505154
VA,WYTHE COUNTY,197,20939,20380,559,0.9733,0.0267,0.9733034051291848,0.026696594870815226
VA,YORK COUNTY,199,49605,47955,1650,0.9667,0.0333,0.9667372240701542,0.033262775929845785
VT,ADDISON,1,28228,26549,1679,0.9405,0.0595,0.9405200510131784,0.059479948986821594
VT,BENNINGTON,3,26441,24672,1769,0.9331,0.0669,0.9330963276729322,0.066903672
VT,CALEDONIA,5,21472,20237,1235,0.9425,0.0575,0.9424832339791356,0.057516766020864384
VT,CHITTENDEN,7,121798,112739,9059,0.9256,0.0744,0.9256227524261482,0.074377248
VT,ESSEX,9,4689,4474,215,0.9541,0.0459,0.9541480059714225,0.045851994
VT,FRANKLIN,11,36752,33861,2891,0.9213,0.0787,0.921337614,0.078662386
VT,GRAND ISLE,13,6088,5809,279,0.9542,0.0458,0.9541721419185283,0.045827858081471745
VT,LAMOILLE,15,19023,17703,1320,0.9306,0.0694,0.9306103138306261,0.069389686
VT,ORANGE,17,22661,21672,989,0.9564,0.0436,0.9563567362428842,0.043643264
VT,ORLEANS,19,20183,18546,1637,0.9189,0.0811,0.9188921369469355,0.081107863
VT,RUTLAND,21,44353,41162,3191,0.9281,0.0719,0.928054472,0.071945528
VT,WASHINGTON,23,45103,41743,3360,0.9255,0.0745,0.9255038467507705,0.074496153
VT,WINDHAM,25,33462,31387,2075,0.938,0.062,0.9379893610662842,0.062010638933715855
VT,WINDSOR,27,44368,40525,3843,0.9134,0.0866,0.9133835196538046,0.08661648
WA,ADAMS,1,8543,8050,493,0.9423,0.0577,0.9422919349174763,0.057708065082523706
WA,ASOTIN,3,15735,14443,1292,0.9179,0.0821,0.9178900540197013,0.082109946
WA,BENTON,5,138348,127905,10443,0.9245,0.0755,0.9245164368115187,0.075483563
WA,CHELAN,7,55557,52233,3324,0.9402,0.0598,0.9401695555915546,0.059830444
WA,CLALLAM,9,60069,57109,2960,0.9507,0.0493,0.9507233348316103,0.049276665
WA,CLARK,11,362748,338075,24673,0.932,0.068,0.9319830846758631,0.068016915
WA,COLUMBIA,13,3108,2886,222,0.9286,0.0714,0.9285714285714286,0.071428571
WA,COWLITZ,15,79456,73932,5524,0.9305,0.0695,0.9304772452678212,0.069522755
WA,DOUGLAS,17,28455,26160,2295,0.9193,0.0807,0.9193463363205061,0.080653664
WA,FERRY,19,5479,5090,389,0.929,0.071,0.9290016426355174,0.070998357
WA,FRANKLIN,21,48840,45373,3467,0.929,0.071,0.929013104,0.070986896
WA,GARFIELD,23,1739,1643,96,0.9448,0.0552,0.9447958596894767,0.055204140310523286
WA,GRANT,25,53072,49133,3939,0.9258,0.0742,0.9257800723545372,0.074219928
WA,GRAYS HARBOR,27,52469,48508,3961,0.9245,0.0755,0.9245078046084354,0.075492195
WA,ISLAND,29,65650,61311,4339,0.9339,0.0661,0.9339070830159939,0.066092917
WA,JEFFERSON,31,29143,27690,1453,0.9501,0.0499,0.9501424012627389,0.049857599
WA,KING,33,1489934,1393471,96463,0.9353,0.0647,0.9352568637268497,0.064743136
WA,KITSAP,35,200880,187531,13349,0.9335,0.0665,0.933547391,0.066452609
WA,KITTITAS,37,33111,30772,2339,0.9294,0.0706,0.9293588233517562,0.070641177
WA,KLICKITAT,39,17357,16040,1317,0.9241,0.0759,0.9241228322866855,0.075877168
WA,LEWIS,41,60150,55961,4189,0.9304,0.0696,0.9303574397339983,0.06964256
WA,LINCOLN,43,8906,8383,523,0.9413,0.0587,0.9412755445766898,0.058724455423310125
WA,MASON,45,48182,44954,3228,0.933,0.067,0.9330040263999004,0.066995974
WA,OKANOGAN,47,27718,25893,1825,0.9342,0.0658,0.9341583086802799,0.065841691
WA,PACIFIC,49,18223,16962,1261,0.9308,0.0692,0.9308017340723261,0.069198266
WA,PEND OREILLE,51,11215,10491,724,0.9354,0.0646,0.9354436023183237,0.064556398
WA,PIERCE,53,611776,561591,50185,0.918,0.082,0.9179683413536981,0.082031659
WA,SAN JUAN,55,15375,14590,785,0.9489,0.0511,0.9489430894308943,0.051056911
WA,SKAGIT,57,91753,86190,5563,0.9394,0.0606,0.93936983,0.060630170130676925
WA,SKAMANIA,59,9320,8836,484,0.9481,0.0519,0.94806867,0.05193133
WA,SNOHOMISH,61,548649,517760,30889,0.9437,0.0563,0.9436998882710075,0.056300112
WA,SPOKANE,63,387018,361643,25375,0.9344,0.0656,0.9344345741024965,0.065565426
WA,STEVENS,65,36780,34354,2426,0.934,0.066,0.9340402392604676,0.065959761
WA,THURSTON,67,217467,200262,17205,0.9209,0.0791,0.9208845480003862,0.079115452
WA,WAHKIAKUM,69,3770,3511,259,0.9313,0.0687,0.9312997347480106,0.068700265
WA,WALLA WALLA,71,40042,37390,2652,0.9338,0.0662,0.933769542,0.066230458
WA,WHATCOM,73,174089,163589,10500,0.9397,0.0603,0.9396860226665671,0.060313977
WA,WHITMAN,75,26727,23832,2895,0.8917,0.1083,0.8916825681894713,0.10831743181052868
WA,YAKIMA,77,136995,129239,7756,0.9434,0.0566,0.9433847950655133,0.056615205
